,name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy,is_rby,is_gsc,is_rse,is_frlg,is_dp,is_plat,is_hgss,is_bw,is_bw2,is_xy,is_oras,is_sm,is_usum,is_swsh,is_bdsp,is_sv
302,mawile,380,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png,steel,fairy,0,0,0,0,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False
303,aron,330,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
304,lairon,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
305,aggron,530,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png,steel,rock,0,0,0,0,0.25,4.0,0.25,0.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
306,meditite,280,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png,fighting,psychic,0,0,0,0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True
307,medicham,410,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png,fighting,psychic,0,0,0,0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True
308,electrike,295,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False
309,manectric,475,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False
310,plusle,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
311,minun,405,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
312,volbeat,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
313,illumise,430,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
314,roselia,400,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png,grass,poison,0,0,0,0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False
315,gulpin,302,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
316,swalot,467,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
317,carvanha,305,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png,water,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False
318,sharpedo,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png,water,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False
319,wailmer,400,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False
320,wailord,500,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False
321,numel,305,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png,fire,ground,0,0,0,0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
322,camerupt,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png,fire,ground,0,0,0,0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
323,torkoal,470,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/torkoal.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True
324,spoink,330,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/spoink.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True
325,grumpig,470,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/grumpig.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True
326,spinda,360,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/spinda.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False
327,trapinch,290,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/trapinch.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False
328,vibrava,340,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png,ground,dragon,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False
329,flygon,520,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png,ground,dragon,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False
330,cacnea,335,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacnea.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
331,cacturne,475,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png,grass,dark,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
332,swablu,310,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True
333,altaria,490,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png,dragon,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True
334,zangoose,458,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True
335,seviper,458,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True
336,lunatone,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png,rock,psychic,0,0,0,0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
337,solrock,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png,rock,psychic,0,0,0,0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
338,barboach,288,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True
339,whiscash,468,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True
340,corphish,308,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False
341,crawdaunt,468,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png,water,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False
342,baltoy,300,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png,ground,psychic,0,0,0,0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.5,2.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
343,claydol,500,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png,ground,psychic,0,0,0,0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.5,2.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
344,lileep,355,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png,rock,grass,0,0,0,1,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
345,cradily,495,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png,rock,grass,0,0,0,1,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
346,anorith,355,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png,rock,bug,0,0,0,1,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
347,armaldo,495,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png,rock,bug,0,0,0,1,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
348,feebas,200,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False
349,milotic,540,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False
350,castform,420,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False
351,kecleon,440,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
352,shuppet,295,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True
353,banette,455,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True
354,duskull,295,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
355,dusclops,455,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
356,tropius,460,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png,grass,flying,0,0,0,0,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True
357,chimecho,455,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False
358,absol,465,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,False,False,True,False,False,True,False,False,True,True,True,True,True,False,False,False
359,wynaut,260,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
360,snorunt,300,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True
361,glalie,480,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True
362,spheal,290,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png,ice,water,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
363,sealeo,410,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png,ice,water,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
364,walrein,530,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png,ice,water,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
365,clamperl,345,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
366,huntail,485,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
367,gorebyss,485,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
368,relicanth,485,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png,water,rock,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False
369,luvdisc,330,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True
370,bagon,300,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/bagon.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True
371,shelgon,420,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/shelgon.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True
372,salamence,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence.png,dragon,flying,0,0,1,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True
373,beldum,300,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/beldum.png,steel,psychic,0,0,0,0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False
374,metang,420,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/metang.png,steel,psychic,0,0,0,0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False
375,metagross,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross.png,steel,psychic,0,0,1,0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False
376,regirock,580,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/regirock.png,rock,,0,1,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
377,regice,580,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/regice.png,ice,,0,1,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
378,registeel,580,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/registeel.png,steel,,0,1,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
379,latias,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/latias.png,dragon,psychic,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
380,latios,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/latios.png,dragon,psychic,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
381,kyogre,670,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre.png,water,,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
382,groudon,670,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon.png,ground,,0,1,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
383,rayquaza,680,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza.png,dragon,flying,0,1,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
384,jirachi,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/jirachi.png,steel,psychic,0,1,0,0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,0.5,1.0,0.25,0.5,0.5,2.0,0.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
385,deoxys,600,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-normal.png,psychic,,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
386,turtwig,318,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/turtwig.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
